person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
23,27000.0,MORTGAGE,,EDUCATION,B,4000,9.62,0,0.15,N,2
22,27000.0,OWN,3.0,MEDICAL,A,6000,6.54,0,0.22,N,4
23,33000.0,RENT,3.0,EDUCATION,A,1200,8.32,0,0.04,N,2
21,34000.0,RENT,5.0,HOMEIMPROVEMENT,B,1200,12.69,1,0.04,N,4
26,34000.0,RENT,0.0,VENTURE,B,1200,9.91,0,0.04,N,3
22,34560.0,RENT,2.0,MEDICAL,E,1200,19.29,1,0.03,N,4
22,29004.0,RENT,0.0,HOMEIMPROVEMENT,D,1200,15.7,1,0.04,Y,4
26,27000.0,MORTGAGE,2.0,PERSONAL,D,3025,15.95,0,0.11,N,2
23,36000.0,RENT,7.0,DEBTCONSOLIDATION,C,1200,13.99,0,0.03,Y,4
24,36000.0,RENT,5.0,EDUCATION,B,1200,11.49,0,0.03,N,2
23,36000.0,RENT,0.0,MEDICAL,B,1200,10.37,0,0.03,N,3
21,40000.0,RENT,5.0,VENTURE,D,1200,15.58,0,0.03,N,4
22,34000.0,RENT,0.0,HOMEIMPROVEMENT,D,1200,14.61,1,0.04,Y,4
25,40000.0,RENT,5.0,PERSONAL,A,1200,8.0,0,0.03,N,4
25,43000.0,RENT,9.0,MEDICAL,A,1200,8.49,0,0.03,N,2
25,43200.0,RENT,,VENTURE,B,1200,9.91,0,0.03,N,4
24,27000.0,MORTGAGE,7.0,EDUCATION,B,10000,11.011694892245036,0,0.37,N,2
24,27000.0,OWN,9.0,MEDICAL,A,9475,8.94,0,0.35,N,3
22,44664.0,RENT,5.0,MEDICAL,C,1200,12.68,0,0.03,Y,3
23,39000.0,RENT,2.0,DEBTCONSOLIDATION,D,1200,15.95,1,0.03,N,2
25,48000.0,RENT,4.0,EDUCATION,C,1200,12.68,0,0.03,N,4
22,27000.0,MORTGAGE,1.0,EDUCATION,B,12000,11.011694892245036,1,0.44,N,3
22,27000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,B,5000,12.18,0,0.19,N,4
25,55000.0,RENT,3.0,DEBTCONSOLIDATION,B,1200,11.58,0,0.02,N,4
23,58000.0,RENT,4.0,EDUCATION,C,1200,15.23,0,0.02,N,4
23,58700.0,RENT,8.0,PERSONAL,B,1200,11.71,0,0.02,N,4
24,27000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,B,7500,10.39,0,0.28,N,2
25,60000.0,RENT,0.0,MEDICAL,A,1200,7.66,0,0.02,N,3
23,60000.0,RENT,7.0,DEBTCONSOLIDATION,B,1200,11.011694892245036,0,0.02,N,3
22,100000.0,RENT,3.0,MEDICAL,A,1200,8.59,0,0.01,N,2
24,9600.0,RENT,3.0,EDUCATION,C,1300,12.73,1,0.14,N,2
26,41000.0,RENT,1.0,MEDICAL,A,1300,7.9,0,0.03,N,4
24,45000.0,RENT,5.0,MEDICAL,C,1300,13.61,0,0.03,Y,4
26,50000.0,RENT,10.0,VENTURE,A,1300,6.99,0,0.03,N,3
22,54000.0,RENT,4.0,DEBTCONSOLIDATION,C,1300,14.27,1,0.02,Y,2
25,27048.0,OTHER,9.0,MEDICAL,D,8000,15.05,1,0.3,Y,2
24,64000.0,RENT,8.0,HOMEIMPROVEMENT,C,1300,13.49,1,0.02,N,3
25,89000.0,RENT,4.0,VENTURE,B,1300,10.59,0,0.01,N,4
25,24000.0,RENT,0.0,EDUCATION,C,1325,13.49,1,0.06,Y,2
24,26000.0,RENT,2.0,MEDICAL,C,1325,12.87,1,0.05,N,4
24,44400.0,RENT,0.0,PERSONAL,B,1325,10.0,1,0.03,N,4
26,27138.0,MORTGAGE,10.0,DEBTCONSOLIDATION,B,2750,9.63,0,0.1,N,2
25,51500.0,RENT,5.0,VENTURE,C,1325,14.79,0,0.03,N,3
21,23004.0,RENT,5.0,VENTURE,B,1350,9.99,0,0.06,N,2
25,42000.0,RENT,0.0,DEBTCONSOLIDATION,A,1350,5.42,0,0.03,N,2
22,69600.0,RENT,6.0,DEBTCONSOLIDATION,C,1350,12.68,0,0.02,N,3
24,10000.0,RENT,0.0,VENTURE,B,1400,10.83,0,0.14,N,4
22,27302.0,MORTGAGE,6.0,MEDICAL,B,3725,12.69,0,0.14,N,2
23,14650.0,RENT,0.0,DEBTCONSOLIDATION,D,1400,15.62,1,0.1,Y,3
23,27350.0,MORTGAGE,5.0,VENTURE,B,1925,11.011694892245036,0,0.07,N,3
24,27360.0,MORTGAGE,5.0,PERSONAL,A,8000,7.29,0,0.29,N,3
24,27442.0,MORTGAGE,8.0,DEBTCONSOLIDATION,B,5175,10.99,0,0.19,N,4
25,27500.0,MORTGAGE,,EDUCATION,A,9000,7.49,0,0.33,N,4
24,30000.0,RENT,4.0,MEDICAL,D,1400,15.62,1,0.05,Y,4
25,30000.0,RENT,4.0,MEDICAL,C,1400,13.11,0,0.05,N,2
23,27500.0,MORTGAGE,7.0,EDUCATION,B,6300,11.011694892245036,0,0.23,N,3
22,33000.0,RENT,1.0,MEDICAL,C,1400,14.27,0,0.04,Y,4
26,40000.0,RENT,1.0,MEDICAL,A,1400,7.74,0,0.04,N,3
26,40044.0,RENT,1.0,VENTURE,B,1400,11.86,0,0.03,N,4
21,27568.0,OTHER,0.0,MEDICAL,D,3500,14.42,1,0.13,N,4
26,35652.0,RENT,5.0,DEBTCONSOLIDATION,B,1400,11.49,1,0.04,N,4
26,45000.0,RENT,,DEBTCONSOLIDATION,B,1400,10.59,0,0.03,N,4
24,27600.0,MORTGAGE,1.0,PERSONAL,C,2000,14.27,0,0.07,Y,2
26,27600.0,OWN,2.0,VENTURE,B,2500,11.71,0,0.09,N,3
24,27600.0,OWN,8.0,MEDICAL,A,7000,7.9,0,0.25,N,4
23,42000.0,RENT,7.0,EDUCATION,B,1400,10.0,1,0.03,N,4
25,27600.0,MORTGAGE,1.0,HOMEIMPROVEMENT,A,11500,6.03,1,0.42,N,4
22,27600.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8400,7.51,0,0.3,N,3
24,27600.0,MORTGAGE,5.0,MEDICAL,D,6000,15.62,1,0.22,Y,2
24,125000.0,RENT,1.0,HOMEIMPROVEMENT,C,1400,11.011694892245036,0,0.01,Y,4
21,10000.0,RENT,,MEDICAL,A,1450,7.51,0,0.14,N,4
24,21600.0,RENT,0.0,MEDICAL,A,1450,11.011694892245036,0,0.07,N,3
23,30000.0,RENT,1.0,PERSONAL,D,1450,15.58,1,0.05,N,4
24,47000.0,RENT,0.0,MEDICAL,B,1450,10.74,0,0.03,N,4
23,27600.0,MORTGAGE,,EDUCATION,A,9800,7.29,0,0.36,N,4
26,55560.0,RENT,5.0,MEDICAL,C,1450,14.27,0,0.03,N,3
22,101000.0,RENT,0.0,EDUCATION,A,1475,5.79,0,0.01,N,3
24,27000.0,RENT,1.0,MEDICAL,D,1500,16.29,1,0.06,Y,4
22,27040.0,RENT,0.0,DEBTCONSOLIDATION,C,1500,12.73,0,0.06,N,2
25,27996.0,RENT,0.0,MEDICAL,B,1500,11.89,0,0.05,N,3
23,28000.0,RENT,7.0,PERSONAL,C,1500,14.17,0,0.05,Y,4
24,27600.0,OWN,2.0,MEDICAL,D,10000,11.011694892245036,0,0.36,N,2
22,28500.0,RENT,1.0,EDUCATION,B,1500,11.011694892245036,0,0.05,N,4
22,27600.0,OWN,0.0,EDUCATION,A,9600,8.59,0,0.35,N,3
23,27600.0,MORTGAGE,0.0,EDUCATION,C,1200,13.92,0,0.04,Y,3
24,28596.0,RENT,5.0,EDUCATION,B,1500,11.46,0,0.05,N,4
23,28800.0,RENT,0.0,MEDICAL,A,1500,7.74,0,0.05,N,3
23,30000.0,RENT,1.0,DEBTCONSOLIDATION,A,1500,7.51,0,0.05,N,3
21,30000.0,RENT,0.0,DEBTCONSOLIDATION,A,1500,7.29,0,0.05,N,3
25,27800.0,OWN,,VENTURE,A,14125,6.99,0,0.51,N,4
24,30000.0,RENT,2.0,DEBTCONSOLIDATION,C,1500,14.22,0,0.05,Y,4
25,30000.0,RENT,0.0,EDUCATION,E,1500,16.82,1,0.05,Y,3
26,30000.0,RENT,0.0,HOMEIMPROVEMENT,D,1500,14.61,1,0.05,Y,3
21,30000.0,RENT,0.0,DEBTCONSOLIDATION,C,1500,13.92,0,0.05,N,2
23,31000.0,RENT,1.0,DEBTCONSOLIDATION,A,1500,8.94,0,0.05,N,3
26,27983.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6000,7.88,0,0.21,N,3
25,31200.0,RENT,9.0,VENTURE,B,1500,11.12,0,0.05,N,2
25,31500.0,RENT,2.0,VENTURE,B,1500,10.99,0,0.05,N,4
25,32000.0,RENT,2.0,DEBTCONSOLIDATION,A,1500,7.49,0,0.05,N,4
23,27996.0,OWN,1.0,PERSONAL,D,4800,15.99,0,0.17,Y,2
25,32000.0,RENT,1.0,DEBTCONSOLIDATION,A,1500,7.29,0,0.05,N,3
24,32000.0,RENT,1.0,EDUCATION,C,1500,13.92,0,0.05,Y,4
24,32304.0,RENT,8.0,MEDICAL,B,1500,9.91,1,0.05,N,3
25,33000.0,RENT,5.0,VENTURE,B,1500,11.48,0,0.05,N,4
22,27996.0,OWN,5.0,MEDICAL,A,5000,5.79,0,0.18,N,2
23,27996.0,OWN,1.0,EDUCATION,C,4200,14.72,0,0.15,Y,4
23,27996.0,OWN,2.0,MEDICAL,B,9250,10.75,0,0.33,N,2
22,27996.0,MORTGAGE,4.0,MEDICAL,D,3250,15.21,1,0.12,N,2
22,27996.0,MORTGAGE,4.0,MEDICAL,B,5500,10.38,0,0.2,N,2
26,33600.0,RENT,6.0,MEDICAL,F,1500,19.41,0,0.04,N,4
23,33996.0,RENT,1.0,EDUCATION,A,1500,6.99,0,0.04,N,4
25,34942.0,RENT,7.0,PERSONAL,B,1500,10.99,0,0.04,N,4
21,35000.0,RENT,3.0,EDUCATION,A,1500,5.79,0,0.04,N,2
25,35000.0,RENT,1.0,MEDICAL,B,1500,10.0,0,0.04,N,4
23,35000.0,RENT,6.0,DEBTCONSOLIDATION,B,1500,8.88,0,0.04,N,3
21,27996.0,MORTGAGE,5.0,EDUCATION,A,10000,9.63,0,0.36,N,4
24,35000.0,RENT,9.0,EDUCATION,A,1500,11.011694892245036,0,0.04,N,3
23,29004.0,RENT,7.0,DEBTCONSOLIDATION,D,1500,14.59,1,0.05,Y,2
24,36000.0,RENT,2.0,EDUCATION,C,1500,15.23,0,0.04,N,2
24,36000.0,RENT,5.0,PERSONAL,B,1500,10.0,0,0.04,N,3
22,28000.0,OWN,1.0,VENTURE,A,12300,6.62,0,0.44,N,2
21,36000.0,RENT,0.0,EDUCATION,B,1500,10.37,0,0.04,N,4
24,30996.0,RENT,0.0,HOMEIMPROVEMENT,D,1500,15.99,1,0.05,Y,2
22,38000.0,RENT,2.0,EDUCATION,C,1500,13.22,0,0.04,Y,2
25,28000.0,MORTGAGE,,MEDICAL,A,9600,6.03,0,0.34,N,3
23,28000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,D,9500,15.62,1,0.34,N,2
23,28000.0,MORTGAGE,5.0,MEDICAL,A,2500,5.99,0,0.09,N,2
23,38000.0,RENT,4.0,VENTURE,A,1500,8.32,0,0.04,N,3
23,28000.0,OWN,6.0,VENTURE,B,7000,9.99,0,0.25,N,4
24,39000.0,RENT,8.0,MEDICAL,D,1500,15.62,0,0.04,Y,3
25,33996.0,RENT,8.0,MEDICAL,E,1500,16.82,1,0.04,N,4
23,40000.0,RENT,7.0,VENTURE,C,1500,13.99,0,0.04,Y,2
21,28000.0,MORTGAGE,2.0,EDUCATION,C,1000,12.99,0,0.04,Y,4
22,28000.0,MORTGAGE,6.0,PERSONAL,B,10000,10.99,0,0.36,N,3
24,34000.0,RENT,3.0,DEBTCONSOLIDATION,A,1500,8.94,1,0.04,N,2
21,40000.0,RENT,5.0,EDUCATION,B,1500,12.18,0,0.04,N,4
23,40000.0,RENT,0.0,VENTURE,C,1500,11.78,0,0.04,N,2
22,34980.0,RENT,3.0,DEBTCONSOLIDATION,C,1500,12.23,1,0.04,Y,4
26,28000.0,MORTGAGE,8.0,PERSONAL,A,4500,11.011694892245036,1,0.16,N,2
23,28000.0,MORTGAGE,2.0,VENTURE,B,8400,10.99,0,0.3,N,2
21,41004.0,RENT,5.0,EDUCATION,B,1500,11.011694892245036,0,0.04,N,3
21,42000.0,RENT,5.0,EDUCATION,A,1500,5.79,0,0.04,N,3
22,36000.0,RENT,0.0,EDUCATION,C,1500,13.16,1,0.04,Y,4
23,42000.0,RENT,3.0,DEBTCONSOLIDATION,B,1500,10.71,0,0.04,N,2
25,42769.0,RENT,3.0,EDUCATION,A,1500,7.49,0,0.04,N,3
23,28000.0,MORTGAGE,5.0,EDUCATION,A,4000,6.92,0,0.14,N,4
23,44400.0,RENT,0.0,EDUCATION,B,1500,11.63,0,0.03,N,2
22,28000.0,MORTGAGE,5.0,EDUCATION,A,8500,6.17,0,0.3,N,2
24,39000.0,RENT,3.0,EDUCATION,A,1500,8.49,1,0.04,N,3
23,28000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,D,5225,14.84,1,0.19,N,2
23,45000.0,RENT,0.0,EDUCATION,A,1500,7.51,0,0.03,N,4
26,45000.0,RENT,3.0,VENTURE,B,1500,10.25,0,0.03,N,3
25,48000.0,RENT,2.0,MEDICAL,B,1500,10.36,0,0.03,N,3
26,42000.0,RENT,1.0,VENTURE,D,1500,14.61,1,0.04,Y,3
22,42500.0,RENT,0.0,MEDICAL,E,1500,17.19,1,0.04,Y,4
24,48720.0,RENT,2.0,MEDICAL,C,1500,14.35,0,0.03,Y,2
24,50000.0,RENT,1.0,DEBTCONSOLIDATION,C,1500,14.26,0,0.03,N,2
24,50400.0,RENT,8.0,DEBTCONSOLIDATION,A,1500,11.011694892245036,0,0.03,N,4
25,50500.0,RENT,0.0,MEDICAL,B,1500,11.89,0,0.03,N,3
24,51600.0,RENT,,HOMEIMPROVEMENT,C,1500,12.61,0,0.03,Y,2
26,51996.0,RENT,10.0,VENTURE,C,1500,13.85,0,0.03,Y,4
25,28000.0,OWN,4.0,VENTURE,B,12200,12.53,0,0.44,N,4
22,28000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,B,10750,11.14,0,0.38,N,2
21,52000.0,RENT,5.0,EDUCATION,B,1500,11.99,0,0.03,N,3
24,54000.0,RENT,8.0,MEDICAL,C,1500,14.17,0,0.03,Y,2
25,28000.0,MORTGAGE,3.0,EDUCATION,A,5000,8.0,0,0.18,N,2
26,28000.0,OWN,5.0,PERSONAL,D,4000,15.37,0,0.14,N,3
23,54000.0,RENT,7.0,PERSONAL,B,1500,9.62,0,0.03,N,3
25,28000.0,MORTGAGE,9.0,MEDICAL,A,4000,7.68,0,0.14,N,2
26,54000.0,RENT,1.0,HOMEIMPROVEMENT,C,1500,13.98,0,0.03,Y,4
24,28000.0,OTHER,0.0,EDUCATION,B,9000,10.83,1,0.32,N,3
26,55400.0,RENT,1.0,MEDICAL,C,1500,12.84,0,0.03,N,4
25,57000.0,RENT,9.0,HOMEIMPROVEMENT,C,1500,11.011694892245036,0,0.03,N,3
21,51000.0,RENT,0.0,HOMEIMPROVEMENT,D,1500,15.58,1,0.03,Y,4
22,57160.0,RENT,2.0,MEDICAL,B,1500,11.36,0,0.03,N,3
24,57996.0,RENT,2.0,DEBTCONSOLIDATION,B,1500,10.75,0,0.03,N,4
22,58000.0,RENT,6.0,EDUCATION,A,1500,5.42,0,0.03,N,2
22,60000.0,RENT,6.0,MEDICAL,C,1500,13.57,0,0.03,Y,2
25,63000.0,RENT,0.0,DEBTCONSOLIDATION,B,1500,12.42,0,0.02,N,4
25,63128.0,RENT,,VENTURE,A,1500,7.49,0,0.02,N,4
22,71000.0,RENT,6.0,EDUCATION,A,1500,6.99,0,0.02,N,3
24,69764.0,RENT,2.0,PERSONAL,D,1500,14.42,1,0.02,Y,4
25,28176.0,OWN,3.0,MEDICAL,B,1000,9.63,0,0.04,N,4
23,28296.0,MORTGAGE,,PERSONAL,B,7000,11.011694892245036,0,0.25,N,4
26,96000.0,RENT,4.0,PERSONAL,D,1500,11.011694892245036,0,0.02,Y,2
23,155004.0,RENT,4.0,MEDICAL,C,1500,11.011694892245036,0,0.01,N,3
23,10008.0,RENT,,DEBTCONSOLIDATION,B,1600,10.36,1,0.16,N,2
24,28440.0,MORTGAGE,,MEDICAL,B,6000,9.99,0,0.21,N,3
21,12000.0,RENT,3.0,EDUCATION,B,1600,10.59,1,0.13,N,2
24,14400.0,RENT,0.0,PERSONAL,D,1600,18.25,1,0.11,N,3
24,15120.0,RENT,4.0,MEDICAL,A,1600,7.51,0,0.11,N,3
21,15360.0,RENT,0.0,EDUCATION,B,1600,12.69,0,0.1,N,2
22,21600.0,RENT,6.0,PERSONAL,D,1600,11.011694892245036,0,0.07,Y,4
24,28500.0,OWN,4.0,VENTURE,D,3500,14.59,0,0.12,N,3
23,22800.0,RENT,0.0,PERSONAL,C,1600,13.06,0,0.07,N,2
22,20000.0,RENT,7.0,EDUCATION,A,1675,7.74,0,0.08,N,3
21,28500.0,OWN,0.0,EDUCATION,C,4800,12.87,0,0.17,N,3
22,28500.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,8500,7.68,0,0.3,N,4
23,24960.0,RENT,3.0,MEDICAL,B,1675,11.11,0,0.07,N,3
23,28800.0,RENT,1.0,PERSONAL,D,1675,15.21,1,0.06,Y,2
23,46300.0,RENT,0.0,PERSONAL,A,1675,6.54,0,0.04,N,3
24,60000.0,RENT,0.0,HOMEIMPROVEMENT,A,1675,6.54,0,0.03,N,4
21,28596.0,MORTGAGE,3.0,PERSONAL,A,2000,7.29,0,0.07,N,4
23,17688.0,RENT,0.0,PERSONAL,B,1700,11.11,0,0.1,N,3
23,18600.0,RENT,2.0,DEBTCONSOLIDATION,B,1700,9.99,0,0.09,N,3
23,28644.0,MORTGAGE,2.0,EDUCATION,B,10000,10.75,0,0.35,N,2
23,45000.0,RENT,2.0,DEBTCONSOLIDATION,C,1700,14.72,0,0.04,N,2
21,28692.0,MORTGAGE,5.0,EDUCATION,B,3000,10.75,0,0.1,N,2
21,9600.0,RENT,0.0,EDUCATION,A,1750,8.94,1,0.18,N,2
21,28776.0,MORTGAGE,,EDUCATION,A,8000,8.9,0,0.28,N,4
26,28800.0,OWN,8.0,EDUCATION,A,6000,8.9,0,0.21,N,3
26,9840.0,RENT,5.0,VENTURE,B,1750,9.99,1,0.18,N,4
22,28800.0,OWN,6.0,EDUCATION,A,8875,8.9,0,0.31,N,3
22,10000.0,RENT,,DEBTCONSOLIDATION,C,1750,14.72,1,0.17,Y,3
23,10000.0,RENT,1.0,DEBTCONSOLIDATION,D,1750,15.05,1,0.17,Y,3
26,28800.0,MORTGAGE,2.0,VENTURE,A,5150,6.62,0,0.18,N,2
25,10008.0,RENT,,VENTURE,A,1750,7.49,1,0.17,N,3
23,17000.0,RENT,0.0,VENTURE,B,1750,10.95,0,0.1,N,3
26,22000.0,RENT,2.0,MEDICAL,B,1750,11.011694892245036,0,0.08,N,3
23,22800.0,RENT,3.0,PERSONAL,D,1750,15.7,1,0.08,Y,2
26,96000.0,RENT,2.0,HOMEIMPROVEMENT,A,1750,6.54,0,0.02,N,2
23,22800.0,RENT,5.0,EDUCATION,A,1775,6.99,0,0.08,N,4
21,40000.0,RENT,0.0,EDUCATION,A,1775,6.54,0,0.04,N,3
23,45000.0,RENT,0.0,EDUCATION,C,1775,12.72,0,0.04,Y,2
24,28800.0,MORTGAGE,8.0,HOMEIMPROVEMENT,A,1400,8.9,1,0.05,N,3
24,14400.0,RENT,3.0,DEBTCONSOLIDATION,A,1800,6.92,0,0.13,N,3
23,28800.0,MORTGAGE,6.0,MEDICAL,B,5000,11.99,0,0.17,N,3
24,28800.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6075,8.49,0,0.21,N,2
24,28800.0,MORTGAGE,1.0,PERSONAL,B,3500,9.99,0,0.12,N,4
21,18000.0,RENT,5.0,PERSONAL,A,1800,6.62,0,0.1,N,3
23,28800.0,MORTGAGE,,MEDICAL,A,10625,11.011694892245036,0,0.37,N,2
26,18000.0,RENT,1.0,VENTURE,C,1800,13.8,0,0.1,Y,3
22,18000.0,RENT,1.0,MEDICAL,B,1800,12.18,1,0.1,N,3
24,28800.0,OWN,,EDUCATION,A,7500,8.49,0,0.26,N,2
22,28800.0,MORTGAGE,0.0,VENTURE,B,11500,11.011694892245036,0,0.4,N,3
22,28800.0,MORTGAGE,2.0,MEDICAL,A,10000,7.49,0,0.35,N,2
24,21000.0,RENT,2.0,MEDICAL,B,1800,10.65,0,0.09,N,2
21,28800.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5000,7.49,0,0.17,N,3
22,28800.0,OWN,2.0,DEBTCONSOLIDATION,D,10000,16.49,0,0.35,N,4
26,22584.0,RENT,,PERSONAL,A,1800,8.49,0,0.08,N,2
23,28800.0,MORTGAGE,0.0,MEDICAL,A,6000,7.49,0,0.21,N,2
24,24000.0,RENT,0.0,MEDICAL,B,1800,11.26,0,0.07,N,2
23,25000.0,RENT,2.0,MEDICAL,B,1800,12.69,1,0.07,N,3
25,28800.0,MORTGAGE,,EDUCATION,A,1000,5.42,0,0.03,N,3
22,28800.0,OWN,2.0,PERSONAL,A,2000,11.011694892245036,0,0.07,N,2
25,28000.0,RENT,0.0,MEDICAL,B,1800,12.53,0,0.06,N,3
22,45000.0,RENT,4.0,VENTURE,D,1800,16.49,0,0.04,N,4
25,45000.0,RENT,2.0,DEBTCONSOLIDATION,C,1800,12.61,0,0.04,Y,4
23,28800.0,OWN,2.0,PERSONAL,B,3000,11.11,0,0.1,N,4
23,28800.0,MORTGAGE,7.0,DEBTCONSOLIDATION,B,8400,9.63,0,0.29,N,3
26,45000.0,RENT,5.0,MEDICAL,D,1800,14.11,0,0.04,Y,2
24,28800.0,OWN,8.0,VENTURE,B,6000,10.74,0,0.21,N,2
22,45336.0,RENT,6.0,VENTURE,D,1800,15.21,0,0.04,N,3
23,48000.0,RENT,4.0,PERSONAL,B,1800,11.49,0,0.04,N,4
21,48000.0,RENT,1.0,DEBTCONSOLIDATION,C,1800,13.35,0,0.04,Y,2
23,50960.0,RENT,7.0,VENTURE,D,1800,16.02,0,0.04,N,2
21,28800.0,MORTGAGE,2.0,PERSONAL,C,5500,13.23,0,0.19,Y,2
22,57000.0,RENT,0.0,DEBTCONSOLIDATION,C,1800,14.27,0,0.03,N,3
22,58000.0,RENT,3.0,PERSONAL,B,1800,12.18,0,0.03,N,2
22,71004.0,RENT,6.0,EDUCATION,B,1800,11.12,0,0.03,N,4
22,73000.0,RENT,1.0,VENTURE,C,1800,11.41,0,0.02,N,3
26,75000.0,RENT,1.0,VENTURE,B,1800,9.25,0,0.02,N,2
24,75000.0,RENT,5.0,HOMEIMPROVEMENT,A,1800,8.94,0,0.02,N,4
24,28800.0,MORTGAGE,5.0,DEBTCONSOLIDATION,C,5500,11.011694892245036,0,0.19,Y,3
21,14400.0,RENT,2.0,VENTURE,D,1825,15.62,1,0.13,N,2
22,28800.0,MORTGAGE,,PERSONAL,B,14500,9.88,0,0.5,N,2
25,19200.0,RENT,0.0,PERSONAL,C,1825,12.68,0,0.1,Y,2
25,28800.0,MORTGAGE,9.0,HOMEIMPROVEMENT,B,6250,10.25,0,0.22,N,2
24,35000.0,RENT,4.0,EDUCATION,A,1850,7.12,0,0.05,N,2
21,13200.0,RENT,2.0,DEBTCONSOLIDATION,A,1875,6.99,0,0.14,N,3
24,14400.0,RENT,1.0,EDUCATION,C,1875,13.49,0,0.13,Y,2
26,19392.0,RENT,7.0,DEBTCONSOLIDATION,C,1900,11.011694892245036,0,0.1,Y,3
22,26500.0,RENT,3.0,DEBTCONSOLIDATION,A,1900,7.29,1,0.07,N,3
24,32000.0,RENT,5.0,MEDICAL,C,1900,13.49,0,0.06,Y,2
23,30000.0,RENT,0.0,PERSONAL,B,1925,12.18,0,0.06,N,2
25,42000.0,RENT,4.0,EDUCATION,A,1925,6.17,0,0.05,N,4
23,16800.0,RENT,0.0,DEBTCONSOLIDATION,B,1950,10.37,0,0.12,N,2
22,28880.0,MORTGAGE,4.0,MEDICAL,A,2000,8.59,0,0.07,N,3
24,31200.0,RENT,3.0,MEDICAL,C,1950,13.11,0,0.06,Y,4
24,28900.0,MORTGAGE,2.0,DEBTCONSOLIDATION,C,5500,12.98,0,0.19,Y,2
24,28932.0,MORTGAGE,4.0,PERSONAL,C,10000,11.011694892245036,0,0.35,Y,2
24,10000.0,RENT,2.0,DEBTCONSOLIDATION,B,2000,10.25,1,0.2,N,2
23,28989.0,MORTGAGE,0.0,EDUCATION,A,10000,8.0,0,0.34,N,2
23,12000.0,RENT,0.0,EDUCATION,A,2000,7.74,1,0.17,N,4
25,12000.0,RENT,2.0,HOMEIMPROVEMENT,B,2000,11.89,1,0.17,N,4
21,14000.0,RENT,0.0,MEDICAL,A,2000,11.011694892245036,0,0.14,N,4
23,29000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,11500,7.9,0,0.4,N,4
24,14400.0,RENT,4.0,VENTURE,B,2000,10.65,0,0.14,N,4
26,14400.0,RENT,1.0,PERSONAL,D,2000,17.49,1,0.14,N,4
21,29000.0,MORTGAGE,0.0,PERSONAL,B,4200,11.99,0,0.14,N,3
26,14400.0,RENT,4.0,PERSONAL,B,2000,10.37,0,0.14,N,2
21,14400.0,RENT,0.0,DEBTCONSOLIDATION,A,2000,5.79,0,0.14,N,2
26,14400.0,RENT,,MEDICAL,A,2000,6.92,0,0.14,N,4
26,29000.0,MORTGAGE,10.0,HOMEIMPROVEMENT,A,7200,8.49,0,0.25,N,4
26,14400.0,RENT,2.0,DEBTCONSOLIDATION,D,2000,15.58,1,0.14,N,4
25,15000.0,RENT,0.0,MEDICAL,A,2000,7.88,0,0.13,N,4
21,15600.0,RENT,0.0,MEDICAL,A,2000,7.9,0,0.13,N,2
24,15915.0,RENT,0.0,PERSONAL,D,2000,15.05,1,0.13,Y,4
25,15996.0,RENT,1.0,EDUCATION,C,2000,13.48,0,0.13,Y,4
24,17616.0,RENT,,VENTURE,B,2000,10.37,0,0.11,N,2
25,18000.0,RENT,4.0,DEBTCONSOLIDATION,A,2000,7.51,1,0.11,N,4
23,18000.0,RENT,2.0,EDUCATION,C,2000,14.79,0,0.11,N,3
21,18000.0,RENT,1.0,EDUCATION,A,2000,5.42,0,0.11,N,3
26,18000.0,RENT,2.0,EDUCATION,D,2000,13.3,1,0.11,N,2
22,19176.0,RENT,3.0,VENTURE,C,2000,14.22,0,0.1,Y,2
24,29000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,B,20000,10.62,0,0.69,N,3
24,19200.0,RENT,2.0,MEDICAL,C,2000,13.49,0,0.1,N,4
23,19200.0,RENT,2.0,EDUCATION,B,2000,10.59,0,0.1,N,4
26,19200.0,RENT,3.0,MEDICAL,A,2000,6.17,0,0.1,N,4
22,19728.0,RENT,5.0,DEBTCONSOLIDATION,A,2000,7.49,0,0.1,N,2
21,20000.0,RENT,0.0,MEDICAL,A,2000,11.011694892245036,0,0.1,N,3
26,20004.0,RENT,2.0,EDUCATION,A,2000,8.59,1,0.1,N,3
23,29004.0,MORTGAGE,2.0,MEDICAL,B,6000,11.99,0,0.21,N,2
22,29004.0,MORTGAGE,3.0,VENTURE,B,5000,9.25,0,0.17,N,4
22,29004.0,MORTGAGE,6.0,EDUCATION,A,2500,6.91,0,0.09,N,3
22,21000.0,RENT,0.0,EDUCATION,C,2000,14.22,0,0.1,Y,3
